timestamp_unix_s,timestamp_iso,scenario,run_id,lat_deg,lon_deg,abs_alt_m,rel_alt_m,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rps,gyro_y_rps,gyro_z_rps,battery_remaining_pct,battery_voltage_v,true_lat_deg,true_lon_deg,label,attack_elapsed_s
1772701830.2639468,2026-03-05T09:10:30.263947,square,1,,,,,,,,,,,,,,,normal,0.0
1772701830.3662722,2026-03-05T09:10:30.366272,square,1,,,,,,,,,,,,,,,normal,0.0
1772701830.4671316,2026-03-05T09:10:30.467132,square,1,,,,,,,,,,,,,,,normal,0.0
1772701830.5681086,2026-03-05T09:10:30.568109,square,1,,,,,,,,,,,,,,,normal,0.0
1772701830.6719909,2026-03-05T09:10:30.671991,square,1,,,,,,,,,,,,,,,normal,0.0
1772701830.7729497,2026-03-05T09:10:30.772949,square,1,,,,,,,,,,,,,,,normal,0.0
1772701830.8753452,2026-03-05T09:10:30.875345,square,1,,,,,,,,,,,,,,,normal,0.0
1772701830.9772685,2026-03-05T09:10:30.977268,square,1,47.397971,8.5461646,0.0950000062584877,-0.1150000020861625,0.0011795395985245,0.0005381418159231,-9.694608688354492,-0.0006495157140307,0.0005421160021796,0.0005579565186053,,,47.397971,8.5461646,normal,0.0
1772701831.0788362,2026-03-05T09:10:31.078836,square,1,47.397971,8.5461646,0.0950000062584877,-0.1150000020861625,0.0011795395985245,0.0005381418159231,-9.694608688354492,-0.0006495157140307,0.0005421160021796,0.0005579565186053,,,47.397971,8.5461646,normal,0.0
1772701831.185499,2026-03-05T09:10:31.185499,square,1,47.397971,8.5461646,0.101000003516674,-0.1090000048279762,-0.0017348821274936,0.0010178969241678,-9.69740867614746,0.0002456732327118,-0.0008427411667071,-0.0004255372623447,,,47.397971,8.5461646,normal,0.0
1772701831.2892332,2026-03-05T09:10:31.289233,square,1,47.397971,8.5461646,0.101000003516674,-0.1090000048279762,-0.0017348821274936,0.0010178969241678,-9.69740867614746,0.0002456732327118,-0.0008427411667071,-0.0004255372623447,,,47.397971,8.5461646,normal,0.0
1772701831.396289,2026-03-05T09:10:31.396289,square,1,47.397971,8.5461646,0.1030000075697898,-0.1070000082254409,-0.0026498869992792,0.0131564866751432,-9.693153381347656,0.0007389168604277,-0.0014920161338523,0.0003286219143774,,,47.397971,8.5461646,normal,0.0
1772701831.49883,2026-03-05T09:10:31.498830,square,1,47.397971,8.5461646,0.1030000075697898,-0.1070000082254409,-0.0026498869992792,0.0131564866751432,-9.693153381347656,0.0007389168604277,-0.0014920161338523,0.0003286219143774,,,47.397971,8.5461646,normal,0.0
1772701831.6051085,2026-03-05T09:10:31.605108,square,1,47.397971,8.5461646,0.1030000075697898,-0.1070000082254409,-0.0026498869992792,0.0131564866751432,-9.693153381347656,0.0007389168604277,-0.0014920161338523,0.0003286219143774,,,47.397971,8.5461646,normal,0.0
1772701831.7200928,2026-03-05T09:10:31.720093,square,1,47.397971,8.5461646,0.1030000075697898,-0.1070000082254409,-0.0026498869992792,0.0131564866751432,-9.693153381347656,0.0007389168604277,-0.0014920161338523,0.0003286219143774,,,47.397971,8.5461646,normal,0.0
1772701831.821998,2026-03-05T09:10:31.821998,square,1,47.397971,8.5461646,0.1070000082254409,-0.1020000055432319,0.0062465574592351,0.0084485225379467,-9.690889358520508,8.364202221855521e-05,-8.87350324774161e-06,-0.001110128709115,,,47.397971,8.5461646,normal,0.0
1772701831.9229925,2026-03-05T09:10:31.922992,square,1,47.397971,8.5461646,0.1070000082254409,-0.1020000055432319,0.0062465574592351,0.0084485225379467,-9.690889358520508,8.364202221855521e-05,-8.87350324774161e-06,-0.001110128709115,,,47.397971,8.5461646,normal,0.0
1772701832.0448446,2026-03-05T09:10:32.044845,square,1,47.397971,8.5461646,0.1070000082254409,-0.1020000055432319,0.0062465574592351,0.0084485225379467,-9.690889358520508,8.364202221855521e-05,-8.87350324774161e-06,-0.001110128709115,,,47.397971,8.5461646,normal,0.0
1772701832.148171,2026-03-05T09:10:32.148171,square,1,47.397971,8.5461646,0.1070000082254409,-0.1020000055432319,0.0062465574592351,0.0084485225379467,-9.690889358520508,8.364202221855521e-05,-8.87350324774161e-06,-0.001110128709115,,,47.397971,8.5461646,normal,0.0
1772701832.250991,2026-03-05T09:10:32.250991,square,1,47.397971,8.5461646,0.111000008881092,-0.0980000048875808,-0.0035252878442406,0.0035588340833783,-9.694323539733888,0.0006635104655288,-0.0007105426047928,0.0005341513315215,,,47.397971,8.5461646,normal,0.0
1772701832.3530104,2026-03-05T09:10:32.353010,square,1,47.397971,8.5461646,0.111000008881092,-0.0980000048875808,-0.0035252878442406,0.0035588340833783,-9.694323539733888,0.0006635104655288,-0.0007105426047928,0.0005341513315215,,,47.397971,8.5461646,normal,0.0
1772701832.463201,2026-03-05T09:10:32.463201,square,1,47.397971,8.5461646,0.111000008881092,-0.0980000048875808,-0.0035252878442406,0.0035588340833783,-9.694323539733888,0.0006635104655288,-0.0007105426047928,0.0005341513315215,,,47.397971,8.5461646,normal,0.0
1772701832.568998,2026-03-05T09:10:32.568998,square,1,47.397971,8.5461646,0.111000008881092,-0.0980000048875808,-0.0035252878442406,0.0035588340833783,-9.694323539733888,0.0006635104655288,-0.0007105426047928,0.0005341513315215,,,47.397971,8.5461646,normal,0.0
1772701832.6760907,2026-03-05T09:10:32.676091,square,1,47.397971,8.5461646,0.111000008881092,-0.0980000048875808,-0.0035252878442406,0.0035588340833783,-9.694323539733888,0.0006635104655288,-0.0007105426047928,0.0005341513315215,,,47.397971,8.5461646,normal,0.0
1772701832.778539,2026-03-05T09:10:32.778539,square,1,47.397971,8.5461646,0.1140000075101852,-0.096000000834465,-0.0008307671523652,0.0050255716778337,-9.70138931274414,0.0012582613853737,0.0008087463211268,-0.0004767010104842,,,47.397971,8.5461646,normal,0.0
1772701832.8823516,2026-03-05T09:10:32.882352,square,1,47.397971,8.5461646,0.1140000075101852,-0.096000000834465,-0.0008307671523652,0.0050255716778337,-9.70138931274414,0.0012582613853737,0.0008087463211268,-0.0004767010104842,,,47.397971,8.5461646,normal,0.0
1772701832.9839346,2026-03-05T09:10:32.983935,square,1,47.397971,8.5461646,0.1140000075101852,-0.096000000834465,-0.0008307671523652,0.0050255716778337,-9.70138931274414,0.0012582613853737,0.0008087463211268,-0.0004767010104842,,,47.397971,8.5461646,normal,0.0
1772701833.089291,2026-03-05T09:10:33.089291,square,1,47.397971,8.5461646,0.1140000075101852,-0.096000000834465,-0.0008307671523652,0.0050255716778337,-9.70138931274414,0.0012582613853737,0.0008087463211268,-0.0004767010104842,,,47.397971,8.5461646,normal,0.0
1772701833.1923814,2026-03-05T09:10:33.192381,square,1,47.397971,8.5461646,0.1170000061392784,-0.0920000076293945,0.004576442297548,0.0070643764920532,-9.698301315307615,-0.0001282605808228,0.0005084127769805,-0.0008307818206958,,,47.397971,8.5461646,normal,0.0
1772701833.294296,2026-03-05T09:10:33.294296,square,1,47.397971,8.5461646,0.1170000061392784,-0.0920000076293945,0.004576442297548,0.0070643764920532,-9.698301315307615,-0.0001282605808228,0.0005084127769805,-0.0008307818206958,,,47.397971,8.5461646,normal,0.0
1772701833.3962286,2026-03-05T09:10:33.396229,square,1,47.397971,8.5461646,0.1170000061392784,-0.0920000076293945,0.004576442297548,0.0070643764920532,-9.698301315307615,-0.0001282605808228,0.0005084127769805,-0.0008307818206958,,,47.397971,8.5461646,normal,0.0
1772701833.5000763,2026-03-05T09:10:33.500076,square,1,47.397971,8.5461646,0.1170000061392784,-0.0920000076293945,0.004576442297548,0.0070643764920532,-9.698301315307615,-0.0001282605808228,0.0005084127769805,-0.0008307818206958,,,47.397971,8.5461646,normal,0.0
