timestamp_unix_s,timestamp_iso,scenario,run_id,lat_deg,lon_deg,abs_alt_m,rel_alt_m,vel_n_m_s,vel_e_m_s,vel_d_m_s,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rps,gyro_y_rps,gyro_z_rps,battery_remaining_pct,battery_voltage_v
1776231179.2772183,2026-04-15T05:32:59.277218,attack_triangle_gpsinput_drift,03,47.3983566,8.5464025,0.289000004529953,0.1210000067949295,0.0,0.0,-0.009999999776482582,-0.05419781059026718,-0.10051530599594116,-9.77757740020752,0.0007544841500930488,-0.0002289905387442559,0.0014887290308251977,,
1776231179.3794255,2026-04-15T05:32:59.379426,attack_triangle_gpsinput_drift,03,47.3983566,8.5464025,0.2880000174045563,0.1210000067949295,0.0,0.0,-0.009999999776482582,-0.05419781059026718,-0.10051530599594116,-9.77757740020752,0.0007544841500930488,-0.0002289905387442559,0.0014887290308251977,,
1776231179.4872239,2026-04-15T05:32:59.487224,attack_triangle_gpsinput_drift,03,47.3983566,8.5464025,0.2880000174045563,0.12000000476837158,0.0,0.0,-0.009999999776482582,-0.055468104779720306,-0.10672474652528763,-9.770490646362305,-0.0005746142705902457,0.00019762080046348274,-0.00026583444559946656,,
1776231179.5910268,2026-04-15T05:32:59.591027,attack_triangle_gpsinput_drift,03,47.3983566,8.5464025,0.2880000174045563,0.12000000476837158,0.0,0.0,-0.009999999776482582,-0.048824578523635864,-0.10742224752902985,-9.772575378417969,0.0011062152916565537,-0.0003020945587195456,-0.0010621693218126893,,
1776231179.696059,2026-04-15T05:32:59.696059,attack_triangle_gpsinput_drift,03,47.3983566,8.5464025,0.2880000174045563,0.12000000476837158,0.0,0.0,-0.009999999776482582,-0.05224775895476341,-0.10100841522216797,-9.778404235839844,0.0007261750870384276,0.00020912141189910471,-0.0012637131148949265,,
1776231179.7991197,2026-04-15T05:32:59.799120,attack_triangle_gpsinput_drift,03,47.3983566,8.5464025,0.28700000047683716,0.11900000274181366,0.0,0.0,-0.009999999776482582,-0.05158400163054466,-0.1043308898806572,-9.76024055480957,-0.0003229954745620489,-0.0001230653579114005,-0.0009130318649113178,,
1776231179.9008074,2026-04-15T05:32:59.900807,attack_triangle_gpsinput_drift,03,47.3983566,8.5464025,0.28600001335144043,0.11800000816583633,0.0,0.0,-0.009999999776482582,-0.04506605863571167,-0.1100996658205986,-9.771940231323242,-0.0002224940835731104,-0.0010070764692500234,0.0005376709159463644,,
1776231180.0052695,2026-04-15T05:33:00.005270,attack_triangle_gpsinput_drift,03,47.3983566,8.5464025,0.28600001335144043,0.11800000816583633,0.0,0.0,-0.009999999776482582,-0.05329570919275284,-0.10447900742292404,-9.765405654907227,-0.00048311601858586073,-0.00017623731400817633,-0.00022879670723341405,,
1776231180.1067324,2026-04-15T05:33:00.106732,attack_triangle_gpsinput_drift,03,47.3983566,8.5464025,0.28600001335144043,0.11800000816583633,0.0,0.0,-0.009999999776482582,-0.048323314636945724,-0.11131724715232849,-9.772528648376465,0.0004069551359862089,-0.0005938190734013915,-0.0008100083796307445,,
1776231180.208668,2026-04-15T05:33:00.208668,attack_triangle_gpsinput_drift,03,47.3983566,8.5464025,0.2850000262260437,0.11700000613927841,0.0,0.0,0.0,-0.048323314636945724,-0.11131724715232849,-9.772528648376465,0.0004069551359862089,-0.0005938190734013915,-0.0008100083796307445,,
1776231180.3110945,2026-04-15T05:33:00.311095,attack_triangle_gpsinput_drift,03,47.3983566,8.5464025,0.2850000262260437,0.11700000613927841,0.0,0.0,0.0,-0.048323314636945724,-0.11131724715232849,-9.772528648376465,0.0004069551359862089,-0.0005938190734013915,-0.0008100083796307445,,
1776231180.414868,2026-04-15T05:33:00.414868,attack_triangle_gpsinput_drift,03,47.3983566,8.5464025,0.2840000092983246,0.11700000613927841,0.0,0.0,0.0,-0.05224619433283806,-0.1029939204454422,-9.777246475219727,-3.711909812409431e-05,0.00011366746184648946,-0.0008275345317088068,,
1776231180.5160904,2026-04-15T05:33:00.516090,attack_triangle_gpsinput_drift,03,47.3983566,8.5464025,0.2840000092983246,0.11600000411272049,0.0,0.0,0.0,-0.05222529172897339,-0.10935908555984497,-9.768754005432129,0.001077890396118164,0.00010035106242867187,-0.0012891889782622457,,
1776231180.62493,2026-04-15T05:33:00.624930,attack_triangle_gpsinput_drift,03,47.3983566,8.5464025,0.28300002217292786,0.11500000208616257,0.0,0.0,0.0,-0.04901846498250961,-0.11823044717311859,-9.768045425415039,0.0012478750431910157,-0.00022913262364454567,0.00011176554835401475,,
