timestamp_unix_s,timestamp_iso,scenario,run_id,lat_deg,lon_deg,abs_alt_m,rel_alt_m,vel_n_m_s,vel_e_m_s,vel_d_m_s,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rps,gyro_y_rps,gyro_z_rps,battery_remaining_pct,battery_voltage_v,true_lat_deg,true_lon_deg,label,attack_elapsed_s
1776227881.628757,2026-04-15T04:38:01.628757,normal_circle,1,47.3979698,8.546162599999999,0.4010000228881836,0.203000009059906,-0.0099999997764825,0.0,-0.1799999922513961,-0.0601355172693729,-0.0050975466147065,-9.761360168457031,0.0002206399221904,0.0007969597354531,-0.0008828953723423,,,47.3979698,8.546162599999999,normal,0.0
1776227881.7516055,2026-04-15T04:38:01.751606,normal_circle,1,47.3979698,8.546162599999999,0.4020000100135803,0.203000009059906,-0.0099999997764825,0.0,-0.1799999922513961,-0.0601355172693729,-0.0050975466147065,-9.761360168457031,0.0002206399221904,0.0007969597354531,-0.0008828953723423,,,47.3979698,8.546162599999999,normal,0.0
1776227881.860834,2026-04-15T04:38:01.860834,normal_circle,1,47.3979698,8.546162599999999,0.4020000100135803,0.203000009059906,-0.0099999997764825,0.0,-0.1799999922513961,-0.0601355172693729,-0.0050975466147065,-9.761360168457031,0.0002206399221904,0.0007969597354531,-0.0008828953723423,,,47.3979698,8.546162599999999,normal,0.0
1776227881.9645622,2026-04-15T04:38:01.964562,normal_circle,1,47.3979698,8.546162599999999,0.4020000100135803,0.203000009059906,-0.0099999997764825,0.0,-0.1799999922513961,-0.0601355172693729,-0.0050975466147065,-9.761360168457031,0.0002206399221904,0.0007969597354531,-0.0008828953723423,,,47.3979698,8.546162599999999,normal,0.0
1776227882.0684211,2026-04-15T04:38:02.068421,normal_circle,1,47.3979698,8.546162599999999,0.4020000100135803,0.2040000110864639,-0.0099999997764825,0.0,-0.1700000017881393,-0.0576721914112567,-0.0034951134584844,-9.759522438049316,-4.585104761645198e-05,0.0004830051329918,0.0005049282335676,,,47.3979698,8.546162599999999,normal,0.0
1776227882.170025,2026-04-15T04:38:02.170025,normal_circle,1,47.3979698,8.546162599999999,0.4020000100135803,0.2040000110864639,-0.0099999997764825,0.0,-0.1700000017881393,-0.0576721914112567,-0.0034951134584844,-9.759522438049316,-4.585104761645198e-05,0.0004830051329918,0.0005049282335676,,,47.3979698,8.546162599999999,normal,0.0
1776227882.273214,2026-04-15T04:38:02.273214,normal_circle,1,47.3979698,8.546162599999999,0.4020000100135803,0.2040000110864639,-0.0099999997764825,0.0,-0.1700000017881393,-0.063559740781784,-0.0074906731024384,-9.755176544189451,-0.0009951492538675,0.0012059601722285,-0.0008376658079214,,,47.3979698,8.546162599999999,normal,0.0
1776227882.3775706,2026-04-15T04:38:02.377571,normal_circle,1,47.3979698,8.546162599999999,0.4020000100135803,0.2040000110864639,-0.0099999997764825,0.0,-0.1700000017881393,-0.0634359270334243,-0.0023178225383162,-9.756065368652344,0.00075121660484,0.001054314430803,-0.0005071887862868,,,47.3979698,8.546162599999999,normal,0.0
1776227882.4837828,2026-04-15T04:38:02.483783,normal_circle,1,47.3979698,8.546162599999999,0.4020000100135803,0.2040000110864639,0.0,0.0,-0.1700000017881393,-0.0666970759630203,-0.0127925490960478,-9.76162052154541,0.0001170347095467,0.0001547426509205,5.346734542399645e-05,,,47.3979698,8.546162599999999,normal,0.0
1776227882.5858505,2026-04-15T04:38:02.585850,normal_circle,1,47.3979698,8.546162599999999,0.4020000100135803,0.2040000110864639,0.0,0.0,-0.1700000017881393,-0.0666970759630203,-0.0127925490960478,-9.76162052154541,0.0001170347095467,0.0001547426509205,5.346734542399645e-05,,,47.3979698,8.546162599999999,normal,0.0
