timestamp_unix_s,timestamp_iso,scenario,run_id,lat_deg,lon_deg,abs_alt_m,rel_alt_m,vel_n_m_s,vel_e_m_s,vel_d_m_s,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rps,gyro_y_rps,gyro_z_rps,battery_remaining_pct,battery_voltage_v,true_lat_deg,true_lon_deg,label,attack_elapsed_s
1776217924.147092,2026-04-15T01:52:04.147092,normal_triangle,3,47.3979731,8.5461608,1.946000099182129,1.7290000915527344,0.0,0.0,0.699999988079071,-0.0630189552903175,0.017491728067398,-9.71225357055664,0.0074154194444417,-0.0004523266106843,0.0005163612077012,,,47.3979731,8.5461608,normal,0.0
1776217924.249123,2026-04-15T01:52:04.249123,normal_triangle,3,47.3979731,8.5461608,1.946000099182129,1.7290000915527344,0.0,0.0,0.699999988079071,-0.0640188157558441,0.0249537006020545,-9.716654777526855,0.0074735763482749,0.0001819043100113,-0.0007404737407341,,,47.3979731,8.5461608,normal,0.0
1776217924.3509862,2026-04-15T01:52:04.350986,normal_triangle,3,47.3979731,8.5461608,1.9290001392364504,1.7110000848770142,0.0,0.0,0.699999988079071,-0.0640188157558441,0.0249537006020545,-9.716654777526855,0.0074735763482749,0.0001819043100113,-0.0007404737407341,,,47.3979731,8.5461608,normal,0.0
1776217924.4521136,2026-04-15T01:52:04.452114,normal_triangle,3,47.3979731,8.5461608,1.9170000553131104,1.7000000476837158,0.0,0.0,0.699999988079071,-0.0507628098130226,0.0270391255617141,-9.701751708984377,0.0083793848752975,4.0537062886869535e-05,-0.0007327278144657,,,47.3979731,8.5461608,normal,0.0
1776217924.555968,2026-04-15T01:52:04.555968,normal_triangle,3,47.3979731,8.5461608,1.90500009059906,1.6880000829696655,0.0,0.0,0.699999988079071,-0.0614362470805645,0.01999506726861,-9.694543838500977,0.008572919294238,-0.0014877174980938,-0.0001469937560614,,,47.3979731,8.5461608,normal,0.0
1776217924.664815,2026-04-15T01:52:04.664815,normal_triangle,3,47.3979731,8.5461608,1.90500009059906,1.6880000829696655,0.0,0.0,0.699999988079071,-0.0560729913413524,0.0210468564182519,-9.708378791809082,0.0067829731851816,-0.0015996346483007,0.0013509853743016,,,47.3979731,8.5461608,normal,0.0
1776217924.77612,2026-04-15T01:52:04.776120,normal_triangle,3,47.3979731,8.5461608,1.8880001306533811,1.6710001230239868,0.0,0.0,0.699999988079071,-0.0530129112303257,0.0199755802750587,-9.78981590270996,0.0074300193227827,-0.0015248141717165,0.0002252843405585,,,47.3979731,8.5461608,normal,0.0
1776217924.879706,2026-04-15T01:52:04.879706,normal_triangle,3,47.3979731,8.5461608,1.8820000886917116,1.665000081062317,0.0,0.0,0.7099999785423279,-0.0693577453494072,0.0202273391187191,-9.858453750610352,0.0071295569650828,-0.0014639751752838,-0.0004956099437549,,,47.3979731,8.5461608,normal,0.0
1776217924.983629,2026-04-15T01:52:04.983629,normal_triangle,3,47.3979731,8.5461608,1.8650001287460327,1.647000074386597,0.0,0.0,0.699999988079071,-0.0693577453494072,0.0202273391187191,-9.858453750610352,0.0071295569650828,-0.0014639751752838,-0.0004956099437549,,,47.3979731,8.5461608,normal,0.0
1776217925.0861485,2026-04-15T01:52:05.086148,normal_triangle,3,47.3979731,8.5461608,1.8650001287460327,1.647000074386597,0.0,0.0,0.699999988079071,-0.0604949332773685,0.0230192691087722,-9.950836181640623,0.00886613689363,-0.0002619637816678,-0.0009981311159208,,,47.3979731,8.5461608,normal,0.0
1776217925.1892436,2026-04-15T01:52:05.189244,normal_triangle,3,47.3979731,8.5461608,1.8530000448226929,1.6350001096725464,0.0,0.0,0.699999988079071,-0.0604949332773685,0.0230192691087722,-9.950836181640623,0.00886613689363,-0.0002619637816678,-0.0009981311159208,,,47.3979731,8.5461608,normal,0.0
1776217925.2926836,2026-04-15T01:52:05.292684,normal_triangle,3,47.3979731,8.5461607,1.8350000381469729,1.618000030517578,0.0,0.0,0.6899999976158142,-0.0605043955147266,0.0164956487715244,-10.140460968017578,0.0086581036448478,-0.0004395423165988,5.826311826240271e-05,,,47.3979731,8.5461607,normal,0.0
