timestamp_unix_s,timestamp_iso,scenario,run_id,label,attack_elapsed_s,true_lat_deg,true_lon_deg,lat_deg,lon_deg,abs_alt_m,rel_alt_m,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rps,gyro_y_rps,gyro_z_rps,battery_remaining_pct,battery_voltage_v
1772706797.831205,2026-03-05T10:33:17.831205,spoof_fast,01,normal,0.0,,,,,,,,,,,,,,
1772706797.9356914,2026-03-05T10:33:17.935691,spoof_fast,01,normal,0.0,47.3979712,8.5461646,47.3979712,8.5461646,0.6480000019073486,0.43700000643730164,0.004270621109753847,0.0033578108996152878,-9.678072929382324,-0.0003552688576746732,0.0007781689637340605,0.00043338557588867843,,
1772706798.0407503,2026-03-05T10:33:18.040750,spoof_fast,01,normal,0.0,47.3979712,8.5461646,47.3979712,8.5461646,0.6480000019073486,0.43700000643730164,0.004270621109753847,0.0033578108996152878,-9.678072929382324,-0.0003552688576746732,0.0007781689637340605,0.00043338557588867843,,
1772706798.1437025,2026-03-05T10:33:18.143703,spoof_fast,01,normal,0.0,47.3979712,8.5461646,47.3979712,8.5461646,0.6480000019073486,0.43800002336502075,0.004270621109753847,0.0033578108996152878,-9.678072929382324,-0.0003552688576746732,0.0007781689637340605,0.00043338557588867843,,
1772706798.2448344,2026-03-05T10:33:18.244834,spoof_fast,01,normal,0.0,47.3979712,8.5461646,47.3979712,8.5461646,0.6480000019073486,0.43800002336502075,-0.002137587172910571,0.0026557068340480328,-9.67815113067627,-0.0005306602688506246,0.00035149711766280234,0.0012391858035698533,,
1772706798.3459103,2026-03-05T10:33:18.345910,spoof_fast,01,normal,0.0,47.3979712,8.5461646,47.3979712,8.5461646,0.6480000019073486,0.43800002336502075,-0.002137587172910571,0.0026557068340480328,-9.67815113067627,-0.0005306602688506246,0.00035149711766280234,0.0012391858035698533,,
1772706798.4532008,2026-03-05T10:33:18.453201,spoof_fast,01,normal,0.0,47.3979712,8.5461646,47.3979712,8.5461646,0.6490000486373901,0.43800002336502075,0.006772684399038553,0.00046635919716209173,-9.667713165283203,-0.00026208936469629407,0.0003820121637545526,0.0004056741308886558,100.0,16.200000762939453
1772706798.5551739,2026-03-05T10:33:18.555174,spoof_fast,01,normal,0.0,47.3979712,8.5461646,47.3979712,8.5461646,0.6490000486373901,0.43800002336502075,-0.0016967704286798835,-0.0021933570969849825,-9.6696195602417,8.662177424412221e-05,4.9340153054799885e-05,-0.0005264519131742418,100.0,16.200000762939453
1772706798.6560502,2026-03-05T10:33:18.656050,spoof_fast,01,normal,0.0,47.3979712,8.5461646,47.3979712,8.5461646,0.6500000357627869,0.4400000274181366,-0.0016967704286798835,-0.0021933570969849825,-9.6696195602417,8.662177424412221e-05,4.9340153054799885e-05,-0.0005264519131742418,100.0,16.200000762939453
1772706798.759235,2026-03-05T10:33:18.759235,spoof_fast,01,normal,0.0,47.3979712,8.5461646,47.3979712,8.5461646,0.6500000357627869,0.4400000274181366,-0.0008507227757945657,0.005454950034618378,-9.670578956604004,0.0005691510159522295,-0.0003343649732414633,-0.00028762302827090025,100.0,16.200000762939453
1772706798.863315,2026-03-05T10:33:18.863315,spoof_fast,01,normal,0.0,47.3979712,8.5461646,47.3979712,8.5461646,0.6500000357627869,0.4390000104904175,0.00444150110706687,-0.007928631268441677,-9.671826362609863,-0.0006840414716862142,5.034519563196227e-05,-0.0014077156083658338,100.0,16.200000762939453
1772706798.97437,2026-03-05T10:33:18.974370,spoof_fast,01,normal,0.0,47.3979712,8.5461646,47.3979712,8.5461646,0.6500000357627869,0.4390000104904175,0.00444150110706687,-0.007928631268441677,-9.671826362609863,-0.0006840414716862142,5.034519563196227e-05,-0.0014077156083658338,100.0,16.200000762939453
