timestamp_unix_s,timestamp_iso,scenario,run_id,label,attack_elapsed_s,true_lat_deg,true_lon_deg,lat_deg,lon_deg,abs_alt_m,rel_alt_m,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rps,gyro_y_rps,gyro_z_rps,battery_remaining_pct,battery_voltage_v
1772707345.752006,2026-03-05T10:42:25.752006,spoof_drift,02,normal,0.0,,,,,,,,,,,,,,
1772707345.8537016,2026-03-05T10:42:25.853702,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.12400000542402267,0.027000000700354576,0.003467330476269126,0.007387090008705854,-9.685803413391113,8.375806646654382e-05,4.990208617527969e-05,3.7209429137874395e-05,,
1772707345.9559233,2026-03-05T10:42:25.955923,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.125,0.02800000086426735,-0.0032135569490492344,0.005426983814686537,-9.678415298461914,8.164063183357939e-05,-0.0004297714913263917,-0.0003055331762880087,,
1772707346.0586178,2026-03-05T10:42:26.058618,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.12600000202655792,0.029000001028180122,0.003950817510485649,-0.0007720787543803453,-9.69125747680664,-0.00021251384168863297,-3.630820719990879e-05,0.0003743558772839606,,
1772707346.163246,2026-03-05T10:42:26.163246,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.12700000405311584,0.030000001192092896,-0.00191479770001024,0.0017536059021949768,-9.678337097167969,-0.000541020417585969,0.0007321665179915726,-6.846594624221325e-05,,
1772707346.2698617,2026-03-05T10:42:26.269862,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.12800000607967377,0.030000001192092896,0.0031889539677649736,0.001909914193674922,-9.692475318908691,-0.0004395704891066998,-0.0002708081738092005,-0.0010375024285167456,,
1772707346.3718472,2026-03-05T10:42:26.371847,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.12800000607967377,0.030000001192092896,0.0031889539677649736,0.001909914193674922,-9.692475318908691,-0.0004395704891066998,-0.0002708081738092005,-0.0010375024285167456,,
1772707346.4790125,2026-03-05T10:42:26.479012,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.12800000607967377,0.03100000135600567,-0.00639708898961544,-0.00041040978976525366,-9.688826560974121,0.0003529609530232847,0.0003929554659407586,0.0006869272910989821,,
1772707346.5801919,2026-03-05T10:42:26.580192,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.1300000101327896,0.032999999821186066,-0.00639708898961544,-0.00041040978976525366,-9.688826560974121,0.0003529609530232847,0.0003929554659407586,0.0006869272910989821,,
1772707346.686496,2026-03-05T10:42:26.686496,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.1300000101327896,0.032999999821186066,0.00038249255158007145,0.00045424987911246717,-9.68775463104248,8.295636507682502e-05,0.00018910219660028815,-0.0003668427234515548,,
1772707346.790996,2026-03-05T10:42:26.790996,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.1300000101327896,0.032999999821186066,0.00038249255158007145,0.00045424987911246717,-9.68775463104248,8.295636507682502e-05,0.00018910219660028815,-0.0003668427234515548,,
1772707346.9004533,2026-03-05T10:42:26.900453,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.13199999928474426,0.03500000014901161,0.0011060356628149748,-0.00013650176697410643,-9.682488441467285,-0.0006045594927854836,-0.0003673844039440155,0.0004673126677516848,,
1772707347.0027697,2026-03-05T10:42:27.002770,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.13199999928474426,0.03500000014901161,0.0011060356628149748,-0.00013650176697410643,-9.682488441467285,-0.0006045594927854836,-0.0003673844039440155,0.0004673126677516848,,
1772707347.10338,2026-03-05T10:42:27.103380,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.13199999928474426,0.03500000014901161,0.0011060356628149748,-0.00013650176697410643,-9.682488441467285,-0.0006045594927854836,-0.0003673844039440155,0.0004673126677516848,,
1772707347.2141485,2026-03-05T10:42:27.214149,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.13300000131130219,0.036000002175569534,-0.003983369097113609,0.0014001104282215238,-9.684237480163574,2.3874323233030736e-05,0.00015033636009320617,-0.0002902622800320387,,
1772707347.322359,2026-03-05T10:42:27.322359,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.13300000131130219,0.036000002175569534,-0.003983369097113609,0.0014001104282215238,-9.684237480163574,2.3874323233030736e-05,0.00015033636009320617,-0.0002902622800320387,,
1772707347.426062,2026-03-05T10:42:27.426062,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.13300000131130219,0.036000002175569534,-0.003983369097113609,0.0014001104282215238,-9.684237480163574,2.3874323233030736e-05,0.00015033636009320617,-0.0002902622800320387,,
1772707347.5279229,2026-03-05T10:42:27.527923,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.1340000033378601,0.03700000047683716,0.003696893574669957,-0.004448961932212114,-9.675585746765137,0.0003919245791621506,-3.262764948885888e-05,0.0007629249594174325,,
1772707347.6315005,2026-03-05T10:42:27.631500,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.1340000033378601,0.03700000047683716,0.003696893574669957,-0.004448961932212114,-9.675585746765137,0.0003919245791621506,-3.262764948885888e-05,0.0007629249594174325,,
1772707347.742228,2026-03-05T10:42:27.742228,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.13600000739097595,0.039000000804662704,0.0004025170346722007,0.003360166447237134,-9.68830680847168,-0.00026157384854741395,-0.0006979418685659766,-0.0007376924622803926,,
1772707347.8448598,2026-03-05T10:42:27.844860,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.13600000739097595,0.039000000804662704,0.0004025170346722007,0.003360166447237134,-9.68830680847168,-0.00026157384854741395,-0.0006979418685659766,-0.0007376924622803926,,
1772707347.9532092,2026-03-05T10:42:27.953209,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.13600000739097595,0.039000000804662704,0.0004025170346722007,0.003360166447237134,-9.68830680847168,-0.00026157384854741395,-0.0006979418685659766,-0.0007376924622803926,,
1772707348.0587907,2026-03-05T10:42:28.058791,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.1380000114440918,0.04000000283122063,-0.0018343148985877633,-0.0012945777270942926,-9.684375762939453,-0.0004318849532864988,0.0004166958970017731,0.00013647571904584765,,
1772707348.159691,2026-03-05T10:42:28.159691,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.1380000114440918,0.04000000283122063,-0.0018343148985877633,-0.0012945777270942926,-9.684375762939453,-0.0004318849532864988,0.0004166958970017731,0.00013647571904584765,,
1772707348.2616515,2026-03-05T10:42:28.261652,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.1380000114440918,0.04000000283122063,-0.0018343148985877633,-0.0012945777270942926,-9.684375762939453,-0.0004318849532864988,0.0004166958970017731,0.00013647571904584765,,
1772707348.3632379,2026-03-05T10:42:28.363238,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.1380000114440918,0.04100000113248825,-0.004114030860364437,-0.004579898901283741,-9.691218376159668,0.00024401937844231725,-0.00028961640782654285,-0.00016793981194496155,,
1772707348.4679756,2026-03-05T10:42:28.467976,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.1380000114440918,0.04100000113248825,-0.004114030860364437,-0.004579898901283741,-9.691218376159668,0.00024401937844231725,-0.00028961640782654285,-0.00016793981194496155,,
1772707348.5699441,2026-03-05T10:42:28.569944,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.13900001347064972,0.04200000315904617,0.0023618966806679964,0.005256223026663065,-9.683844566345215,0.0006036511622369289,-0.000290218333248049,-0.00019418864394538105,,
1772707348.672336,2026-03-05T10:42:28.672336,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.13900001347064972,0.04200000315904617,0.0023618966806679964,0.005256223026663065,-9.683844566345215,0.0006036511622369289,-0.000290218333248049,-0.00019418864394538105,,
1772707348.7759194,2026-03-05T10:42:28.775919,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.14000000059604645,0.0430000014603138,-0.0063234977424144745,-0.004372588824480772,-9.672441482543945,6.72277674311772e-05,-0.0006362158455885947,-0.00016084295930340886,,
1772707348.8798382,2026-03-05T10:42:28.879838,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.14000000059604645,0.0430000014603138,-0.0063234977424144745,-0.004372588824480772,-9.672441482543945,6.72277674311772e-05,-0.0006362158455885947,-0.00016084295930340886,,
1772707348.9824786,2026-03-05T10:42:28.982479,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.14100000262260437,0.04400000348687172,-0.002869325689971447,-0.003776337020099163,-9.680360794067383,0.00010143833787878975,0.00015170619008131325,-3.9960308640729636e-05,,
1772707349.101265,2026-03-05T10:42:29.101265,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.14100000262260437,0.04400000348687172,0.0017149937339127064,-0.004213398788124323,-9.680506706237793,0.00046313315397128463,0.0001895614550448954,-0.0008855209453031421,,
1772707349.2029808,2026-03-05T10:42:29.202981,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.14100000262260437,0.04400000348687172,0.0017149937339127064,-0.004213398788124323,-9.680506706237793,0.00046313315397128463,0.0001895614550448954,-0.0008855209453031421,,
1772707349.3050647,2026-03-05T10:42:29.305065,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.14100000262260437,0.04400000348687172,-0.005163977388292551,0.0033420331310480833,-9.682356834411621,0.00014663841284345835,0.0008881310932338238,-0.00016727819456718862,,
1772707349.4074264,2026-03-05T10:42:29.407426,spoof_drift,02,normal,0.0,47.3979706,8.5461644,47.3979706,8.5461644,0.14100000262260437,0.04400000348687172,-0.005163977388292551,0.0033420331310480833,-9.682356834411621,0.00014663841284345835,0.0008881310932338238,-0.00016727819456718862,,
1772707349.5122526,2026-03-05T10:42:29.512253,spoof_drift,02,normal,0.0,47.3979705,8.5461644,47.3979705,8.5461644,0.14100000262260437,0.04400000348687172,-0.0010619772365316749,-0.0006457689451053739,-9.687331199645996,-0.0008359529892913997,-7.01175958965905e-05,-0.00019346547196619213,,
1772707349.6217287,2026-03-05T10:42:29.621729,spoof_drift,02,normal,0.0,47.3979705,8.5461644,47.3979705,8.5461644,0.14100000262260437,0.04400000348687172,-0.0010619772365316749,-0.0006457689451053739,-9.687331199645996,-0.0008359529892913997,-7.01175958965905e-05,-0.00019346547196619213,,
1772707349.7263157,2026-03-05T10:42:29.726316,spoof_drift,02,normal,0.0,47.3979705,8.5461644,47.3979705,8.5461644,0.14100000262260437,0.04400000348687172,-0.00013854482676833868,0.0074220867827534676,-9.676562309265137,-0.0009522585896775126,-0.0006095771095715463,-9.732725447975099e-05,,
1772707349.8313253,2026-03-05T10:42:29.831325,spoof_drift,02,normal,0.0,47.3979705,8.5461644,47.3979705,8.5461644,0.14100000262260437,0.04400000348687172,-0.00013854482676833868,0.0074220867827534676,-9.676562309265137,-0.0009522585896775126,-0.0006095771095715463,-9.732725447975099e-05,,
1772707349.9392223,2026-03-05T10:42:29.939222,spoof_drift,02,normal,0.0,47.3979705,8.5461644,47.3979705,8.5461644,0.14100000262260437,0.04400000348687172,-0.00013854482676833868,0.0074220867827534676,-9.676562309265137,-0.0009522585896775126,-0.0006095771095715463,-9.732725447975099e-05,,
1772707350.041242,2026-03-05T10:42:30.041242,spoof_drift,02,normal,0.0,47.3979705,8.5461644,47.3979705,8.5461644,0.14000000059604645,0.0430000014603138,0.0008743037469685078,0.0002720080956351012,-9.68966007232666,0.00042847770964726806,0.0004182947741355747,-7.670957711525261e-05,,
1772707350.143392,2026-03-05T10:42:30.143392,spoof_drift,02,normal,0.0,47.3979705,8.5461644,47.3979705,8.5461644,0.14000000059604645,0.0430000014603138,0.0022962612565606833,-0.0007742574671283364,-9.674227714538574,0.000396839517634362,-0.00035449230927042663,-0.0003830767818726599,,
1772707350.245077,2026-03-05T10:42:30.245077,spoof_drift,02,normal,0.0,47.3979705,8.5461644,47.3979705,8.5461644,0.14000000059604645,0.0430000014603138,0.000110101536847651,-0.0023466346319764853,-9.676704406738281,-0.00011313764116493985,0.00017094440408982337,-0.0003122615162283182,,
1772707350.3486972,2026-03-05T10:42:30.348697,spoof_drift,02,normal,0.0,47.3979705,8.5461644,47.3979705,8.5461644,0.13900001347064972,0.04200000315904617,0.0013267227914184332,0.0004991564201191068,-9.682887077331543,-0.0004563184338621795,0.0009676349582150578,-0.0011178849963471293,,
1772707350.452124,2026-03-05T10:42:30.452124,spoof_drift,02,normal,0.0,47.3979705,8.5461644,47.3979705,8.5461644,0.13900001347064972,0.04200000315904617,0.0013267227914184332,0.0004991564201191068,-9.682887077331543,-0.0004563184338621795,0.0009676349582150578,-0.0011178849963471293,,
1772707350.555819,2026-03-05T10:42:30.555819,spoof_drift,02,normal,0.0,47.3979705,8.5461644,47.3979705,8.5461644,0.13900001347064972,0.04200000315904617,0.0013267227914184332,0.0004991564201191068,-9.682887077331543,-0.0004563184338621795,0.0009676349582150578,-0.0011178849963471293,,
1772707350.659286,2026-03-05T10:42:30.659286,spoof_drift,02,normal,0.0,47.3979705,8.5461644,47.3979705,8.5461644,0.13900001347064972,0.04200000315904617,0.0013267227914184332,0.0004991564201191068,-9.682887077331543,-0.0004563184338621795,0.0009676349582150578,-0.0011178849963471293,,
1772707350.761556,2026-03-05T10:42:30.761556,spoof_drift,02,normal,0.0,47.3979705,8.5461644,47.3979705,8.5461644,0.13900001347064972,0.04200000315904617,0.0013267227914184332,0.0004991564201191068,-9.682887077331543,-0.0004563184338621795,0.0009676349582150578,-0.0011178849963471293,,
1772707350.863988,2026-03-05T10:42:30.863988,spoof_drift,02,normal,0.0,47.3979705,8.5461644,47.3979705,8.5461644,0.13900001347064972,0.04200000315904617,-0.0048017906956374645,0.005432378500699997,-9.683344841003418,0.0005520607228390872,0.0007811748655512929,0.001011725515127182,,
1772707350.967544,2026-03-05T10:42:30.967544,spoof_drift,02,normal,0.0,47.3979705,8.5461644,47.3979705,8.5461644,0.13900001347064972,0.04200000315904617,-0.0048017906956374645,0.005432378500699997,-9.683344841003418,0.0005520607228390872,0.0007811748655512929,0.001011725515127182,,
1772707351.0701113,2026-03-05T10:42:31.070111,spoof_drift,02,normal,0.0,47.3979705,8.5461644,47.3979705,8.5461644,0.13900001347064972,0.04200000315904617,-0.0048017906956374645,0.005432378500699997,-9.683344841003418,0.0005520607228390872,0.0007811748655512929,0.001011725515127182,,
1772707351.1737025,2026-03-05T10:42:31.173702,spoof_drift,02,normal,0.0,47.3979705,8.5461644,47.3979705,8.5461644,0.13700000941753387,0.04000000283122063,-0.0014848425053060055,-0.005126649979501963,-9.680713653564453,0.0008461337420158088,1.009156221698504e-05,5.5630858696531504e-05,,
1772707351.2770493,2026-03-05T10:42:31.277049,spoof_drift,02,normal,0.0,47.3979705,8.5461644,47.3979705,8.5461644,0.13700000941753387,0.04000000283122063,-0.0014848425053060055,-0.005126649979501963,-9.680713653564453,0.0008461337420158088,1.009156221698504e-05,5.5630858696531504e-05,,
1772707351.384177,2026-03-05T10:42:31.384177,spoof_drift,02,normal,0.0,47.3979705,8.5461643,47.3979705,8.5461643,0.13600000739097595,0.039000000804662704,-0.001941750873811543,-0.003932508639991283,-9.686147689819336,-0.0009221347863785923,-0.0010125096887350082,-0.0003299930540379137,,
1772707351.49721,2026-03-05T10:42:31.497210,spoof_drift,02,normal,0.0,47.3979705,8.5461643,47.3979705,8.5461643,0.13600000739097595,0.039000000804662704,-0.001941750873811543,-0.003932508639991283,-9.686147689819336,-0.0009221347863785923,-0.0010125096887350082,-0.0003299930540379137,,
1772707351.5991237,2026-03-05T10:42:31.599124,spoof_drift,02,normal,0.0,47.3979705,8.5461643,47.3979705,8.5461643,0.13600000739097595,0.039000000804662704,-0.001941750873811543,-0.003932508639991283,-9.686147689819336,-0.0009221347863785923,-0.0010125096887350082,-0.0003299930540379137,,
1772707351.7070677,2026-03-05T10:42:31.707068,spoof_drift,02,normal,0.0,47.3979705,8.5461643,47.3979705,8.5461643,0.13500000536441803,0.03800000250339508,-0.0018811440095305443,0.002496926812455058,-9.681700706481934,-2.1196010493440554e-05,-0.00020779336045961827,-0.00036970750079490244,,
1772707351.812403,2026-03-05T10:42:31.812403,spoof_drift,02,normal,0.0,47.3979705,8.5461643,47.3979705,8.5461643,0.13500000536441803,0.03800000250339508,-0.0018811440095305443,0.002496926812455058,-9.681700706481934,-2.1196010493440554e-05,-0.00020779336045961827,-0.00036970750079490244,,
