timestamp_unix_s,timestamp_iso,scenario,run_id,lat_deg,lon_deg,abs_alt_m,rel_alt_m,vel_n_m_s,vel_e_m_s,vel_d_m_s,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rps,gyro_y_rps,gyro_z_rps,battery_remaining_pct,battery_voltage_v,true_lat_deg,true_lon_deg,label,attack_elapsed_s
1776223445.1011083,2026-04-15T03:24:05.101108,normal_triangle,3,47.3979721,8.5461637,0.2070000171661377,-0.1530000120401382,0.0,0.0,0.0299999993294477,-0.065419428050518,-0.0391971580684185,-9.78007984161377,-0.0009056981652975,0.0003676959313452,-0.0003834561211988,,,47.3979721,8.5461637,normal,0.0
1776223445.2039232,2026-04-15T03:24:05.203923,normal_triangle,3,47.3979721,8.5461637,0.2070000171661377,-0.1530000120401382,0.0,0.0,0.0299999993294477,-0.065419428050518,-0.0391971580684185,-9.78007984161377,-0.0009056981652975,0.0003676959313452,-0.0003834561211988,,,47.3979721,8.5461637,normal,0.0
1776223445.3085804,2026-04-15T03:24:05.308580,normal_triangle,3,47.3979721,8.5461637,0.2060000151395797,-0.1540000140666961,0.0,0.0,0.0299999993294477,-0.0729330778121948,-0.0379605218768119,-9.7798490524292,9.9421180493664e-05,0.001052109291777,-0.0001694717793725,,,47.3979721,8.5461637,normal,0.0
1776223445.410329,2026-04-15T03:24:05.410329,normal_triangle,3,47.3979721,8.5461637,0.2060000151395797,-0.1550000011920929,0.0,0.0,0.0399999991059303,-0.0650596991181373,-0.0437862314283847,-9.784531593322754,0.0006601911736652,-0.0001609801111044,-0.0002228881057817,,,47.3979721,8.5461637,normal,0.0
1776223445.512002,2026-04-15T03:24:05.512002,normal_triangle,3,47.3979721,8.5461637,0.2060000151395797,-0.1550000011920929,0.0,0.0,0.0399999991059303,-0.0650596991181373,-0.0437862314283847,-9.784531593322754,0.0006601911736652,-0.0001609801111044,-0.0002228881057817,,,47.3979721,8.5461637,normal,0.0
1776223445.6129942,2026-04-15T03:24:05.612994,normal_triangle,3,47.3979721,8.5461637,0.2050000131130218,-0.1550000011920929,0.0,0.0,0.0399999991059303,-0.0673577636480331,-0.032290656119585,-9.765130043029783,0.0004486360121518,-1.03538332041353e-06,-0.0005605763872154,,,47.3979721,8.5461637,normal,0.0
1776223445.7167974,2026-04-15T03:24:05.716797,normal_triangle,3,47.3979721,8.5461637,0.2050000131130218,-0.1560000032186508,0.0,0.0,0.0399999991059303,-0.0787881165742874,-0.0410098694264888,-9.772884368896484,0.0014176807599142,-0.0003610364801716,-0.0005674280109815,,,47.3979721,8.5461637,normal,0.0
1776223445.82014,2026-04-15T03:24:05.820140,normal_triangle,3,47.3979721,8.5461637,0.202000007033348,-0.1580000072717666,0.0,0.0,0.0399999991059303,-0.0695214793086052,-0.0379437245428562,-9.76895809173584,-0.0008336913306266,-0.0002475089568179,-0.0005582273006439,,,47.3979721,8.5461637,normal,0.0
1776223445.9229343,2026-04-15T03:24:05.922934,normal_triangle,3,47.3979721,8.5461637,0.2010000050067901,-0.1590000092983245,0.0,0.0,0.0399999991059303,-0.0777833014726638,-0.0371047668159008,-9.777074813842772,0.0005546380998566,0.0002949151676148,0.0006220595678314,,,47.3979721,8.5461637,normal,0.0
1776223446.031488,2026-04-15T03:24:06.031488,normal_triangle,3,47.3979721,8.5461637,0.2010000050067901,-0.1590000092983245,0.0,0.0,0.0399999991059303,-0.0777833014726638,-0.0371047668159008,-9.777074813842772,0.0005546380998566,0.0002949151676148,0.0006220595678314,,,47.3979721,8.5461637,normal,0.0
