timestamp_unix_s,timestamp_iso,lat_deg,lon_deg,abs_alt_m,rel_alt_m,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rps,gyro_y_rps,gyro_z_rps,battery_remaining_pct,battery_voltage_v
1772695945.3071105,2026-03-05T07:32:25.307111,47.397971,8.5461635,0.3440000116825104,-494.655029296875,0.006552692037075758,-0.002313072793185711,-9.743206024169922,3.7984582377248444e-06,8.034214260987937e-05,7.954829197842628e-05,,
1772695945.4097943,2026-03-05T07:32:25.409794,47.397971,8.5461635,0.3440000116825104,-494.655029296875,0.006552692037075758,-0.002313072793185711,-9.743206024169922,3.7984582377248444e-06,8.034214260987937e-05,7.954829197842628e-05,,
1772695945.5112145,2026-03-05T07:32:25.511214,47.397971,8.5461635,0.3460000157356262,-494.65301513671875,-0.008120916783809662,-0.0018598081078380346,-9.72724723815918,-0.0009851542999967933,0.0006328773451969028,-0.0004225228913128376,,
1772695945.6154137,2026-03-05T07:32:25.615414,47.397971,8.5461635,0.3460000157356262,-494.65301513671875,-0.008120916783809662,-0.0018598081078380346,-9.72724723815918,-0.0009851542999967933,0.0006328773451969028,-0.0004225228913128376,,
1772695945.717265,2026-03-05T07:32:25.717265,47.397971,8.5461635,0.34800001978874207,-494.6510314941406,-0.008120916783809662,-0.0018598081078380346,-9.72724723815918,-0.0009851542999967933,0.0006328773451969028,-0.0004225228913128376,,
1772695945.8191452,2026-03-05T07:32:25.819145,47.397971,8.5461635,0.34800001978874207,-494.6510314941406,-0.007316539529711008,0.0036364239640533924,-9.740379333496094,0.0014402830274775624,-0.0010351423406973481,0.0009233843884430826,,
1772695945.9218347,2026-03-05T07:32:25.921835,47.397971,8.5461635,0.3490000069141388,-494.6500244140625,-0.010378626175224781,-0.0038278948049992323,-9.734221458435059,0.0002349407150177285,-7.403395284200087e-05,-0.0003414663951843977,,
1772695946.027884,2026-03-05T07:32:26.027884,47.397971,8.5461635,0.3500000238418579,-494.6490173339844,-0.011887583881616592,0.003799709025770426,-9.728511810302734,-0.00047735642874613404,6.804848817409948e-05,-0.000579357729293406,,
1772695946.1602383,2026-03-05T07:32:26.160238,47.397971,8.5461635,0.35100001096725464,-494.64801025390625,-0.0009387284517288208,0.010465608909726143,-9.725674629211426,0.00013519958883989602,-6.514473352581263e-05,-0.0009654335444793105,,
1772695946.2629757,2026-03-05T07:32:26.262976,47.397971,8.5461636,0.35200002789497375,-494.64703369140625,0.0018921485170722008,-0.002085162093862891,-9.736502647399902,0.00044174169306643307,-0.0007726071053184569,0.0006591223645955324,,
