timestamp_unix_s,timestamp_iso,scenario,run_id,lat_deg,lon_deg,abs_alt_m,rel_alt_m,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rps,gyro_y_rps,gyro_z_rps,battery_remaining_pct,battery_voltage_v
1772711227.7700486,2026-03-05T11:47:07.770049,hover,01,,,,,,,,,,,,
1772711227.8928974,2026-03-05T11:47:07.892897,hover,01,,,,,,,,,,,,
1772711227.99522,2026-03-05T11:47:07.995220,hover,01,47.397970799999996,8.5461643,-0.0690000057220459,-0.2550000250339508,-0.010079449974000454,0.0012535047717392445,-9.72261905670166,0.00038509233854711056,-0.00025272724451497197,0.0016287503531202674,100.0,16.200000762939453
1772711228.0968885,2026-03-05T11:47:08.096889,hover,01,47.397970799999996,8.5461643,-0.0690000057220459,-0.2550000250339508,-0.003001902485266328,-0.00020561067503876984,-9.726933479309082,-0.0014746368397027254,-0.0007575144409202039,0.0003434254031162709,100.0,16.200000762939453
1772711228.1980424,2026-03-05T11:47:08.198042,hover,01,47.397970799999996,8.5461643,-0.0690000057220459,-0.2550000250339508,-0.0028071231208741665,-0.0015706326812505722,-9.717896461486816,-0.00021872764045838267,-0.0007781582535244524,-0.0005458961823023856,100.0,16.200000762939453
1772711228.2988563,2026-03-05T11:47:08.298856,hover,01,47.397970799999996,8.5461643,-0.07200000435113907,-0.2590000033378601,-0.01160645205527544,0.003054351545870304,-9.721186637878418,0.0005671497783623636,0.0008238561567850411,-0.00013839318125974387,100.0,16.200000762939453
1772711228.400972,2026-03-05T11:47:08.400972,hover,01,47.397970799999996,8.5461643,-0.07300000637769699,-0.2600000202655792,-0.005741340573877096,0.00045529421186074615,-9.725354194641113,0.0004087140550836921,-0.00042319908970966935,-0.00017432263121008873,100.0,16.200000762939453
1772711228.547282,2026-03-05T11:47:08.547282,hover,01,47.397970799999996,8.5461643,-0.07300000637769699,-0.2600000202655792,0.0008640791056677699,0.00991679448634386,-9.724957466125488,-0.0003860335855279118,-6.160842895042151e-05,0.0005363154923543334,100.0,16.200000762939453
1772711228.6496172,2026-03-05T11:47:08.649617,hover,01,47.397970799999996,8.5461643,-0.07400000095367432,-0.2600000202655792,-0.013696814887225628,0.0058472128584980965,-9.722895622253418,-0.00033557365532033145,-0.0006008957861922681,-0.0004052484000567347,100.0,16.200000762939453
1772711228.7528489,2026-03-05T11:47:08.752849,hover,01,47.397970799999996,8.5461643,-0.07400000095367432,-0.2600000202655792,-0.013696814887225628,0.0058472128584980965,-9.722895622253418,-0.00033557365532033145,-0.0006008957861922681,-0.0004052484000567347,100.0,16.200000762939453
1772711228.8543468,2026-03-05T11:47:08.854347,hover,01,47.397970799999996,8.5461643,-0.07400000095367432,-0.26100000739097595,-0.0014612666564062238,-0.003053805325180292,-9.715277671813965,-1.0595880667096935e-05,0.00031684653367847204,-0.000628753041382879,100.0,16.200000762939453
