timestamp_unix_s,timestamp_iso,scenario,run_id,lat_deg,lon_deg,abs_alt_m,rel_alt_m,vel_n_m_s,vel_e_m_s,vel_d_m_s,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rps,gyro_y_rps,gyro_z_rps,battery_remaining_pct,battery_voltage_v
1776895806.795727,2026-04-22T22:10:06.795727,out_back_fast_10s,01,,,,,,,,,,,,,,,
1776895806.9004006,2026-04-22T22:10:06.900401,out_back_fast_10s,01,,,,,,,,,,,,,,,
1776895807.0017586,2026-04-22T22:10:07.001759,out_back_fast_10s,01,,,,,,,,,,,,,,,
1776895807.1034582,2026-04-22T22:10:07.103458,out_back_fast_10s,01,,,,,,,,-0.05911795049905777,0.10076293349266052,-9.77329158782959,-0.0009751730831339955,0.00046668012510053813,-0.0007708456832915545,,
1776895807.205678,2026-04-22T22:10:07.205678,out_back_fast_10s,01,,,,,,,,-0.05911795049905777,0.10076293349266052,-9.77329158782959,-0.0009751730831339955,0.00046668012510053813,-0.0007708456832915545,,
1776895807.3093054,2026-04-22T22:10:07.309305,out_back_fast_10s,01,47.397969499999995,8.5461645,0.20900000631809235,-0.07500000298023224,-0.009999999776482582,0.0,0.029999999329447746,-0.05911795049905777,0.10076293349266052,-9.77329158782959,-0.0009751730831339955,0.00046668012510053813,-0.0007708456832915545,,
1776895807.4126592,2026-04-22T22:10:07.412659,out_back_fast_10s,01,47.397969499999995,8.5461645,0.20900000631809235,-0.07500000298023224,-0.009999999776482582,0.0,0.029999999329447746,-0.05911795049905777,0.10076293349266052,-9.77329158782959,-0.0009751730831339955,0.00046668012510053813,-0.0007708456832915545,,
1776895807.5154731,2026-04-22T22:10:07.515473,out_back_fast_10s,01,47.397969499999995,8.5461645,0.20900000631809235,-0.07500000298023224,-0.009999999776482582,0.0,0.029999999329447746,-0.04632962495088577,0.09775812923908234,-9.764142990112305,0.0007443962385877967,-0.00022843446640763432,-0.0009937111753970385,,
1776895807.616807,2026-04-22T22:10:07.616807,out_back_fast_10s,01,47.397969499999995,8.5461645,0.20900000631809235,-0.07500000298023224,-0.009999999776482582,0.0,0.029999999329447746,-0.04632962495088577,0.09775812923908234,-9.764142990112305,0.0007443962385877967,-0.00022843446640763432,-0.0009937111753970385,,
1776895807.72239,2026-04-22T22:10:07.722390,out_back_fast_10s,01,47.3979694,8.5461645,0.20600001513957977,-0.07900000363588333,-0.009999999776482582,0.0,0.03999999910593033,-0.04632962495088577,0.09775812923908234,-9.764142990112305,0.0007443962385877967,-0.00022843446640763432,-0.0009937111753970385,,
1776895807.823742,2026-04-22T22:10:07.823742,out_back_fast_10s,01,47.3979694,8.5461645,0.20600001513957977,-0.07900000363588333,-0.009999999776482582,0.0,0.03999999910593033,-0.04632962495088577,0.09775812923908234,-9.764142990112305,0.0007443962385877967,-0.00022843446640763432,-0.0009937111753970385,,
1776895807.92712,2026-04-22T22:10:07.927120,out_back_fast_10s,01,47.3979694,8.5461645,0.20600001513957977,-0.07900000363588333,-0.009999999776482582,0.0,0.03999999910593033,-0.04632962495088577,0.09775812923908234,-9.764142990112305,0.0007443962385877967,-0.00022843446640763432,-0.0009937111753970385,,
1776895808.0291724,2026-04-22T22:10:08.029172,out_back_fast_10s,01,47.3979694,8.5461645,0.20600001513957977,-0.07900000363588333,-0.009999999776482582,0.0,0.03999999910593033,-0.055561408400535583,0.09207752346992493,-9.774188995361328,-0.001957458909600973,0.0009786456357687712,0.0005913006025366485,,
1776895808.1315527,2026-04-22T22:10:08.131553,out_back_fast_10s,01,47.3979694,8.5461645,0.20600001513957977,-0.07900000363588333,-0.009999999776482582,0.0,0.03999999910593033,-0.055561408400535583,0.09207752346992493,-9.774188995361328,-0.001957458909600973,0.0009786456357687712,0.0005913006025366485,,
1776895808.2404904,2026-04-22T22:10:08.240490,out_back_fast_10s,01,47.3979694,8.5461645,0.20000000298023224,-0.08400000631809235,-0.009999999776482582,0.0,0.03999999910593033,-0.055561408400535583,0.09207752346992493,-9.774188995361328,-0.001957458909600973,0.0009786456357687712,0.0005913006025366485,,
1776895808.343323,2026-04-22T22:10:08.343323,out_back_fast_10s,01,47.3979694,8.5461645,0.20000000298023224,-0.08400000631809235,-0.009999999776482582,0.0,0.03999999910593033,-0.055561408400535583,0.09207752346992493,-9.774188995361328,-0.001957458909600973,0.0009786456357687712,0.0005913006025366485,,
1776895808.449273,2026-04-22T22:10:08.449273,out_back_fast_10s,01,47.3979694,8.5461645,0.20000000298023224,-0.08400000631809235,-0.009999999776482582,0.0,0.03999999910593033,-0.055561408400535583,0.09207752346992493,-9.774188995361328,-0.001957458909600973,0.0009786456357687712,0.0005913006025366485,100.0,16.200000762939453
1776895808.5545826,2026-04-22T22:10:08.554583,out_back_fast_10s,01,47.3979694,8.5461645,0.20000000298023224,-0.08400000631809235,-0.009999999776482582,0.0,0.03999999910593033,-0.052756406366825104,0.09455005824565887,-9.779294967651367,-0.0003992707934230566,0.0003664244432002306,-0.0014639281434938312,100.0,16.200000762939453
1776895808.6614788,2026-04-22T22:10:08.661479,out_back_fast_10s,01,47.3979694,8.5461645,0.20000000298023224,-0.08400000631809235,-0.009999999776482582,0.0,0.03999999910593033,-0.052756406366825104,0.09455005824565887,-9.779294967651367,-0.0003992707934230566,0.0003664244432002306,-0.0014639281434938312,100.0,16.200000762939453
1776895808.773328,2026-04-22T22:10:08.773328,out_back_fast_10s,01,47.3979694,8.5461645,0.20000000298023224,-0.08400000631809235,-0.009999999776482582,0.0,0.03999999910593033,-0.052756406366825104,0.09455005824565887,-9.779294967651367,-0.0003992707934230566,0.0003664244432002306,-0.0014639281434938312,100.0,16.200000762939453
1776895808.8773005,2026-04-22T22:10:08.877301,out_back_fast_10s,01,47.3979694,8.5461645,0.19500000774860382,-0.09000000357627869,-0.009999999776482582,0.0,0.04999999701976776,-0.052756406366825104,0.09455005824565887,-9.779294967651367,-0.0003992707934230566,0.0003664244432002306,-0.0014639281434938312,100.0,16.200000762939453
1776895808.9823515,2026-04-22T22:10:08.982352,out_back_fast_10s,01,47.3979694,8.5461645,0.19500000774860382,-0.09000000357627869,-0.009999999776482582,0.0,0.04999999701976776,-0.052756406366825104,0.09455005824565887,-9.779294967651367,-0.0003992707934230566,0.0003664244432002306,-0.0014639281434938312,100.0,16.200000762939453
1776895809.0850701,2026-04-22T22:10:09.085070,out_back_fast_10s,01,47.3979694,8.5461645,0.19500000774860382,-0.09000000357627869,-0.009999999776482582,0.0,0.04999999701976776,-0.052756406366825104,0.09455005824565887,-9.779294967651367,-0.0003992707934230566,0.0003664244432002306,-0.0014639281434938312,100.0,16.200000762939453
1776895809.188275,2026-04-22T22:10:09.188275,out_back_fast_10s,01,47.3979694,8.5461645,0.19500000774860382,-0.09000000357627869,-0.009999999776482582,0.0,0.04999999701976776,-0.05731014907360077,0.09501616656780243,-9.773916244506836,-0.0005286561790853739,-0.0010255988454446197,-0.0018826788291335106,100.0,16.200000762939453
1776895809.2924259,2026-04-22T22:10:09.292426,out_back_fast_10s,01,47.3979694,8.5461645,0.19500000774860382,-0.09000000357627869,-0.009999999776482582,0.0,0.04999999701976776,-0.05731014907360077,0.09501616656780243,-9.773916244506836,-0.0005286561790853739,-0.0010255988454446197,-0.0018826788291335106,100.0,16.200000762939453
1776895809.394023,2026-04-22T22:10:09.394023,out_back_fast_10s,01,47.3979694,8.5461645,0.19500000774860382,-0.09000000357627869,-0.009999999776482582,0.0,0.04999999701976776,-0.05731014907360077,0.09501616656780243,-9.773916244506836,-0.0005286561790853739,-0.0010255988454446197,-0.0018826788291335106,100.0,16.200000762939453
1776895809.495309,2026-04-22T22:10:09.495309,out_back_fast_10s,01,47.3979694,8.5461645,0.19500000774860382,-0.09000000357627869,-0.009999999776482582,0.0,0.04999999701976776,-0.05731014907360077,0.09501616656780243,-9.773916244506836,-0.0005286561790853739,-0.0010255988454446197,-0.0018826788291335106,100.0,16.200000762939453
1776895809.5985718,2026-04-22T22:10:09.598572,out_back_fast_10s,01,47.3979694,8.5461644,0.19100001454353333,-0.09300000220537186,-0.009999999776482582,0.0,0.009999999776482582,-0.06271927803754807,0.10410596430301666,-9.7659330368042,-4.747166531160474e-05,-0.0010232847416773438,0.0006320514949038625,100.0,16.200000762939453
1776895809.701862,2026-04-22T22:10:09.701862,out_back_fast_10s,01,47.3979694,8.5461644,0.19100001454353333,-0.09300000220537186,-0.009999999776482582,0.0,0.009999999776482582,-0.06271927803754807,0.10410596430301666,-9.7659330368042,-4.747166531160474e-05,-0.0010232847416773438,0.0006320514949038625,100.0,16.200000762939453
1776895809.8032663,2026-04-22T22:10:09.803266,out_back_fast_10s,01,47.3979694,8.5461644,0.19100001454353333,-0.09300000220537186,-0.009999999776482582,0.0,0.009999999776482582,-0.06271927803754807,0.10410596430301666,-9.7659330368042,-4.747166531160474e-05,-0.0010232847416773438,0.0006320514949038625,100.0,16.200000762939453
1776895809.9091802,2026-04-22T22:10:09.909180,out_back_fast_10s,01,47.3979694,8.5461644,0.19100001454353333,-0.09300000220537186,-0.009999999776482582,0.0,0.009999999776482582,-0.06271927803754807,0.10410596430301666,-9.7659330368042,-4.747166531160474e-05,-0.0010232847416773438,0.0006320514949038625,100.0,16.200000762939453
1776895810.010612,2026-04-22T22:10:10.010612,out_back_fast_10s,01,47.3979694,8.5461644,0.19100001454353333,-0.09300000220537186,-0.009999999776482582,0.0,0.009999999776482582,-0.06271927803754807,0.10410596430301666,-9.7659330368042,-4.747166531160474e-05,-0.0010232847416773438,0.0006320514949038625,100.0,16.200000762939453
