timestamp_unix_s,timestamp_iso,scenario,run_id,lat_deg,lon_deg,abs_alt_m,rel_alt_m,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rps,gyro_y_rps,gyro_z_rps,battery_remaining_pct,battery_voltage_v
1772701569.0886838,2026-03-05T09:06:09.088684,hover,01,,,,,,,,,,,,
1772701569.196622,2026-03-05T09:06:09.196622,hover,01,,,,,,,,,,,,
1772701569.3067663,2026-03-05T09:06:09.306766,hover,01,47.3979711,8.5461646,0.12600000202655792,-0.08400000631809235,0.0004413340357132256,-0.001683079288341105,-9.689598083496094,-0.00036746644764207304,2.0341991330496967e-05,-0.00015363514830823988,,
1772701569.409633,2026-03-05T09:06:09.409633,hover,01,47.3979711,8.5461646,0.12600000202655792,-0.08300000429153442,0.005130045581609011,-0.002824812661856413,-9.693649291992188,0.0010010256664827466,-0.0010432458948343992,-0.000549160991795361,,
1772701569.512006,2026-03-05T09:06:09.512006,hover,01,47.3979711,8.5461646,0.12600000202655792,-0.08300000429153442,0.005130045581609011,-0.002824812661856413,-9.693649291992188,0.0010010256664827466,-0.0010432458948343992,-0.000549160991795361,,
1772701569.6129453,2026-03-05T09:06:09.612945,hover,01,47.3979711,8.5461646,0.12600000202655792,-0.08300000429153442,0.005130045581609011,-0.002824812661856413,-9.693649291992188,0.0010010256664827466,-0.0010432458948343992,-0.000549160991795361,,
1772701569.714769,2026-03-05T09:06:09.714769,hover,01,47.3979711,8.5461646,0.12600000202655792,-0.08300000429153442,0.002331000752747059,-0.003210656810551882,-9.694526672363281,0.0008265204960480332,0.0005690612597391009,-0.00024691614089533687,,
1772701569.8157158,2026-03-05T09:06:09.815716,hover,01,47.3979711,8.5461646,0.12600000202655792,-0.08300000429153442,0.002331000752747059,-0.003210656810551882,-9.694526672363281,0.0008265204960480332,0.0005690612597391009,-0.00024691614089533687,,
1772701569.9169207,2026-03-05T09:06:09.916921,hover,01,47.3979711,8.5461646,0.12600000202655792,-0.08300000429153442,0.002331000752747059,-0.003210656810551882,-9.694526672363281,0.0008265204960480332,0.0005690612597391009,-0.00024691614089533687,,
1772701570.0193553,2026-03-05T09:06:10.019355,hover,01,47.3979711,8.5461646,0.12800000607967377,-0.0820000022649765,0.003618429647758603,-0.011085162870585918,-9.691315650939941,-0.0007353164837695658,0.00034759906702674925,0.0002490260812919587,,
1772701570.1232924,2026-03-05T09:06:10.123292,hover,01,47.3979711,8.5461646,0.12800000607967377,-0.0820000022649765,0.003618429647758603,-0.011085162870585918,-9.691315650939941,-0.0007353164837695658,0.00034759906702674925,0.0002490260812919587,,
1772701570.2264252,2026-03-05T09:06:10.226425,hover,01,47.3979711,8.5461646,0.1290000081062317,-0.08000000566244125,0.0024794754572212696,-0.0030019967816770077,-9.693143844604492,-0.00010862087947316468,-0.0003369513724464923,0.00013243463763501495,,
1772701570.3374848,2026-03-05T09:06:10.337485,hover,01,47.3979711,8.5461646,0.13199999928474426,-0.07800000160932541,-0.0021627401001751423,-0.004747327882796526,-9.685806274414062,0.000444964156486094,-0.00011732131679309532,0.0003264400875195861,,
1772701570.4400232,2026-03-05T09:06:10.440023,hover,01,47.3979711,8.5461646,0.13199999928474426,-0.07800000160932541,-0.0021627401001751423,-0.004747327882796526,-9.685806274414062,0.000444964156486094,-0.00011732131679309532,0.0003264400875195861,,
1772701570.5408921,2026-03-05T09:06:10.540892,hover,01,47.3979711,8.5461646,0.13199999928474426,-0.07800000160932541,-0.0021627401001751423,-0.004747327882796526,-9.685806274414062,0.000444964156486094,-0.00011732131679309532,0.0003264400875195861,,
1772701570.6452022,2026-03-05T09:06:10.645202,hover,01,47.3979711,8.5461646,0.13199999928474426,-0.07800000160932541,-0.0021627401001751423,-0.004747327882796526,-9.685806274414062,0.000444964156486094,-0.00011732131679309532,0.0003264400875195861,,
1772701570.7471774,2026-03-05T09:06:10.747177,hover,01,47.3979711,8.5461646,0.13199999928474426,-0.07800000160932541,7.112219464033842e-06,0.0008618050487712026,-9.693357467651367,0.0006797364912927151,-0.000456639303592965,-0.0008552210056222975,,
1772701570.8511877,2026-03-05T09:06:10.851188,hover,01,47.3979711,8.5461646,0.13300000131130219,-0.07600000500679016,7.112219464033842e-06,0.0008618050487712026,-9.693357467651367,0.0006797364912927151,-0.000456639303592965,-0.0008552210056222975,,
1772701570.9953287,2026-03-05T09:06:10.995329,hover,01,47.3979711,8.5461646,0.13300000131130219,-0.07600000500679016,7.112219464033842e-06,0.0008618050487712026,-9.693357467651367,0.0006797364912927151,-0.000456639303592965,-0.0008552210056222975,,
1772701571.0980752,2026-03-05T09:06:11.098075,hover,01,47.3979711,8.5461646,0.13600000739097595,-0.07400000095367432,0.0036304921377450228,0.00033195590367540717,-9.688089370727539,-0.00041451063589192927,0.00014547334285452962,-5.291954585118219e-05,,
1772701571.2017763,2026-03-05T09:06:11.201776,hover,01,47.3979711,8.5461646,0.13600000739097595,-0.07400000095367432,0.0036304921377450228,0.00033195590367540717,-9.688089370727539,-0.00041451063589192927,0.00014547334285452962,-5.291954585118219e-05,,
1772701571.3138952,2026-03-05T09:06:11.313895,hover,01,47.3979711,8.5461646,0.13600000739097595,-0.07400000095367432,0.0036304921377450228,0.00033195590367540717,-9.688089370727539,-0.00041451063589192927,0.00014547334285452962,-5.291954585118219e-05,,
1772701571.4304469,2026-03-05T09:06:11.430447,hover,01,47.3979711,8.5461646,0.13600000739097595,-0.07400000095367432,0.0036304921377450228,0.00033195590367540717,-9.688089370727539,-0.00041451063589192927,0.00014547334285452962,-5.291954585118219e-05,,
1772701571.5333314,2026-03-05T09:06:11.533331,hover,01,47.3979711,8.5461646,0.1380000114440918,-0.07100000232458115,0.0007565748528577387,-0.0008170775836333632,-9.689250946044922,0.00024174730060622096,0.0012549512321129441,-0.0005022665136493742,,
1772701571.6702964,2026-03-05T09:06:11.670296,hover,01,47.3979711,8.5461646,0.1380000114440918,-0.07100000232458115,0.0007565748528577387,-0.0008170775836333632,-9.689250946044922,0.00024174730060622096,0.0012549512321129441,-0.0005022665136493742,,
1772701571.7771463,2026-03-05T09:06:11.777146,hover,01,47.3979712,8.5461646,0.13900001347064972,-0.07100000232458115,-0.005611878354102373,0.002802837174385786,-9.693047523498535,0.0005155833787284791,0.00033511925721541047,0.00039501863648183644,,
1772701571.8804564,2026-03-05T09:06:11.880456,hover,01,47.3979712,8.5461646,0.13900001347064972,-0.07100000232458115,-0.005611878354102373,0.002802837174385786,-9.693047523498535,0.0005155833787284791,0.00033511925721541047,0.00039501863648183644,,
1772701571.9818695,2026-03-05T09:06:11.981869,hover,01,47.3979712,8.5461646,0.13900001347064972,-0.07100000232458115,-0.005611878354102373,0.002802837174385786,-9.693047523498535,0.0005155833787284791,0.00033511925721541047,0.00039501863648183644,100.0,16.200000762939453
1772701572.0831718,2026-03-05T09:06:12.083172,hover,01,47.3979712,8.5461645,0.1420000046491623,-0.06800000369548798,0.00275194994173944,0.005848955363035202,-9.68130874633789,0.0003936292778234929,-0.00048458544188179076,-0.00034660217352211475,100.0,16.200000762939453
1772701572.18453,2026-03-05T09:06:12.184530,hover,01,47.3979712,8.5461645,0.1420000046491623,-0.06800000369548798,0.00275194994173944,0.005848955363035202,-9.68130874633789,0.0003936292778234929,-0.00048458544188179076,-0.00034660217352211475,100.0,16.200000762939453
1772701572.2894156,2026-03-05T09:06:12.289416,hover,01,47.3979712,8.5461645,0.1420000046491623,-0.06800000369548798,0.00275194994173944,0.005848955363035202,-9.68130874633789,0.0003936292778234929,-0.00048458544188179076,-0.00034660217352211475,100.0,16.200000762939453
1772701572.3942122,2026-03-05T09:06:12.394212,hover,01,47.3979712,8.5461645,0.14600001275539398,-0.06400000303983688,0.0003087246441282332,-0.0010571241145953536,-9.698848724365234,-0.00014072039630264044,-0.00020510877948254347,0.00021104610641486943,100.0,16.200000762939453
1772701572.4979796,2026-03-05T09:06:12.497980,hover,01,47.3979712,8.5461645,0.14600001275539398,-0.06400000303983688,0.0003087246441282332,-0.0010571241145953536,-9.698848724365234,-0.00014072039630264044,-0.00020510877948254347,0.00021104610641486943,100.0,16.200000762939453
1772701572.601976,2026-03-05T09:06:12.601976,hover,01,47.3979712,8.5461645,0.14600001275539398,-0.06400000303983688,0.0003087246441282332,-0.0010571241145953536,-9.698848724365234,-0.00014072039630264044,-0.00020510877948254347,0.00021104610641486943,100.0,16.200000762939453
1772701572.7060883,2026-03-05T09:06:12.706088,hover,01,47.3979712,8.5461645,0.1469999998807907,-0.06300000101327896,-0.0016407642979174852,-0.005231180228292942,-9.691675186157227,0.00033871326013468206,-0.0011012305039912462,0.00018598193128127605,100.0,16.200000762939453
1772701572.8127892,2026-03-05T09:06:12.812789,hover,01,47.3979712,8.5461645,0.1469999998807907,-0.06300000101327896,-0.0016407642979174852,-0.005231180228292942,-9.691675186157227,0.00033871326013468206,-0.0011012305039912462,0.00018598193128127605,100.0,16.200000762939453
1772701572.9158661,2026-03-05T09:06:12.915866,hover,01,47.3979712,8.5461645,0.1469999998807907,-0.06300000101327896,-0.0016407642979174852,-0.005231180228292942,-9.691675186157227,0.00033871326013468206,-0.0011012305039912462,0.00018598193128127605,100.0,16.200000762939453
1772701573.017831,2026-03-05T09:06:13.017831,hover,01,47.3979712,8.5461645,0.14800000190734863,-0.06100000441074371,-0.0009523453190922737,0.0030665849335491657,-9.688667297363281,4.534122854238376e-05,-0.00010476192983333021,-2.10016623896081e-05,100.0,16.200000762939453
1772701573.1197636,2026-03-05T09:06:13.119764,hover,01,47.3979712,8.5461645,0.14800000190734863,-0.06100000441074371,-0.0009523453190922737,0.0030665849335491657,-9.688667297363281,4.534122854238376e-05,-0.00010476192983333021,-2.10016623896081e-05,100.0,16.200000762939453
1772701573.2253058,2026-03-05T09:06:13.225306,hover,01,47.3979712,8.5461645,0.15000000596046448,-0.05900000408291817,0.005753030069172382,-0.0011750839184969664,-9.696491241455078,-0.0007408318924717605,0.0010937685146927834,-0.0004502088704612106,100.0,16.200000762939453
1772701573.3267617,2026-03-05T09:06:13.326762,hover,01,47.3979712,8.5461645,0.15000000596046448,-0.05900000408291817,0.005753030069172382,-0.0011750839184969664,-9.696491241455078,-0.0007408318924717605,0.0010937685146927834,-0.0004502088704612106,100.0,16.200000762939453
1772701573.4300015,2026-03-05T09:06:13.430001,hover,01,47.3979712,8.5461645,0.15200001001358032,-0.058000002056360245,-0.0066217235289514065,0.005539828911423683,-9.688522338867188,-5.386118573369458e-05,-0.00015260287909768522,-0.00015289048315025866,100.0,16.200000762939453
1772701573.5551744,2026-03-05T09:06:13.555174,hover,01,47.3979712,8.5461645,0.15200001001358032,-0.058000002056360245,-0.0066217235289514065,0.005539828911423683,-9.688522338867188,-5.386118573369458e-05,-0.00015260287909768522,-0.00015289048315025866,100.0,16.200000762939453
1772701573.6578865,2026-03-05T09:06:13.657887,hover,01,47.3979712,8.5461645,0.15400001406669617,-0.0560000017285347,0.00537682743743062,0.005947156343609095,-9.693220138549805,-0.0014966476010158658,0.00011556443496374413,0.0010407308582216501,100.0,16.200000762939453
1772701573.7630186,2026-03-05T09:06:13.763019,hover,01,47.3979712,8.5461645,0.15400001406669617,-0.0560000017285347,0.00537682743743062,0.005947156343609095,-9.693220138549805,-0.0014966476010158658,0.00011556443496374413,0.0010407308582216501,100.0,16.200000762939453
1772701573.868153,2026-03-05T09:06:13.868153,hover,01,47.3979712,8.5461645,0.1550000011920929,-0.05400000140070915,0.005124359391629696,0.001904346514493227,-9.691822052001953,-0.0006563294446095824,0.00034380416036583483,0.00010232487693428993,100.0,16.200000762939453
1772701573.9701746,2026-03-05T09:06:13.970175,hover,01,47.3979712,8.5461645,0.1550000011920929,-0.05400000140070915,0.005124359391629696,0.001904346514493227,-9.691822052001953,-0.0006563294446095824,0.00034380416036583483,0.00010232487693428993,100.0,16.200000762939453
1772701574.071209,2026-03-05T09:06:14.071209,hover,01,47.3979712,8.5461645,0.1550000011920929,-0.05400000140070915,0.005124359391629696,0.001904346514493227,-9.691822052001953,-0.0006563294446095824,0.00034380416036583483,0.00010232487693428993,100.0,16.200000762939453
1772701574.174081,2026-03-05T09:06:14.174081,hover,01,47.3979712,8.5461645,0.15600000321865082,-0.05300000309944153,-0.0003510300302878022,-0.003607705235481262,-9.685356140136719,0.00011359444033587351,-0.00045803829561918974,-0.0007714455714449286,100.0,16.200000762939453
1772701574.2757638,2026-03-05T09:06:14.275764,hover,01,47.3979712,8.5461645,0.15800000727176666,-0.05100000277161598,-0.001871009124442935,-0.0056989421136677265,-9.700000762939453,0.0009477961575612426,-0.0006763131241314113,-0.00023931053874548525,100.0,16.200000762939453
1772701574.3945792,2026-03-05T09:06:14.394579,hover,01,47.3979712,8.5461645,0.15800000727176666,-0.05100000277161598,-0.001871009124442935,-0.0056989421136677265,-9.700000762939453,0.0009477961575612426,-0.0006763131241314113,-0.00023931053874548525,100.0,16.200000762939453
1772701574.497268,2026-03-05T09:06:14.497268,hover,01,47.3979712,8.5461645,0.15800000727176666,-0.05100000277161598,-0.001871009124442935,-0.0056989421136677265,-9.700000762939453,0.0009477961575612426,-0.0006763131241314113,-0.00023931053874548525,100.0,16.200000762939453
