timestamp_unix_s,timestamp_iso,scenario,run_id,lat_deg,lon_deg,abs_alt_m,rel_alt_m,vel_n_m_s,vel_e_m_s,vel_d_m_s,accel_x_mps2,accel_y_mps2,accel_z_mps2,gyro_x_rps,gyro_y_rps,gyro_z_rps,battery_remaining_pct,battery_voltage_v
1776224708.3978963,2026-04-15T03:45:08.397896,normal_circle,01,47.3979712,8.5461636,0.13700000941753387,-0.15400001406669617,0.0,0.0,0.019999999552965164,-0.06606098264455795,-0.007930727675557137,-9.776238441467285,-8.282233466161415e-05,5.331803549779579e-05,0.0006897139828652143,,
1776224708.5088825,2026-04-15T03:45:08.508883,normal_circle,01,47.3979712,8.5461636,0.13700000941753387,0.0,0.0,0.0,0.019999999552965164,-0.06480152904987335,-0.007488090079277754,-9.772320747375488,0.0001642436982365325,-0.0006838490371592343,2.5208573788404465e-06,,
1776224708.6110766,2026-04-15T03:45:08.611077,normal_circle,01,47.3979712,8.5461636,0.13700000941753387,0.0,0.0,0.0,0.019999999552965164,-0.06973970681428909,-0.008481345139443874,-9.770044326782227,-0.0004390176909510046,-0.00033900997368618846,0.0006101736216805875,,
1776224708.71415,2026-04-15T03:45:08.714150,normal_circle,01,47.3979712,8.5461636,0.13700000941753387,0.0,0.0,0.0,0.019999999552965164,-0.06973970681428909,-0.008481345139443874,-9.770044326782227,-0.0004390176909510046,-0.00033900997368618846,0.0006101736216805875,,
1776224708.8157632,2026-04-15T03:45:08.815763,normal_circle,01,47.3979712,8.5461636,0.13700000941753387,0.0,0.0,0.0,0.019999999552965164,-0.06653008610010147,-0.00916692428290844,-9.776165962219238,0.0001380200410494581,0.0002968516491819173,-0.0001441945496480912,,
1776224708.9323006,2026-04-15T03:45:08.932301,normal_circle,01,47.3979712,8.5461636,0.13700000941753387,0.0,0.0,0.0,0.019999999552965164,-0.06653008610010147,-0.00916692428290844,-9.776165962219238,0.0001380200410494581,0.0002968516491819173,-0.0001441945496480912,,
1776224709.0388653,2026-04-15T03:45:09.038865,normal_circle,01,47.3979712,8.5461636,0.13700000941753387,0.0,0.0,0.0,0.019999999552965164,-0.06947842985391617,-0.003461124375462532,-9.770153045654297,-0.00024721858790144324,-0.000512261816766113,0.0001674399245530367,,
1776224709.1440392,2026-04-15T03:45:09.144039,normal_circle,01,47.3979712,8.5461636,0.13700000941753387,0.0,0.0,0.0,0.019999999552965164,-0.06705103814601898,-0.010400190018117428,-9.780365943908691,0.0006462825112976134,-0.0002746296231634915,-0.0006361320265568793,,
1776224709.2467704,2026-04-15T03:45:09.246770,normal_circle,01,47.3979712,8.5461636,0.13700000941753387,0.0,0.0,0.0,0.019999999552965164,-0.06531916558742523,-0.006700404919683933,-9.775925636291504,0.0006702496903017163,-0.0002082150022033602,-7.371787796728313e-05,,
1776224709.3500218,2026-04-15T03:45:09.350022,normal_circle,01,47.3979712,8.5461636,0.1380000114440918,0.0,0.0,0.0,0.019999999552965164,-0.06717632710933685,-0.010765470564365387,-9.776006698608398,-0.00032549913157708943,-0.0005480577237904072,0.00011741463094949722,,
